FID,Parcel_cla,site,pointnum,Latitude,Longitude,mspa,landform,formcode,patchid,groveid,ROCKAGE,ROCKTYPE1,ROCKTYPE2,DistEdge,Aspect,MUSYM,SoilArea,DEM10,CanopyHt,Schumaker_Avg,Penetrometer
152,City,ForestGlen2,6,39.317871,-76.693489,67,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,24,105.079147,18E,263823.6949,102.530769,22.404999,1.875,150
153,Private,ForestGlen2,7,39.317546,-76.693473,3,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,6.324555,109.651894,18E,263823.6949,95.425316,28.43,0,55
154,City,ForestGlen2,8,39.317549,-76.693082,3,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,4,113.796364,18E,263823.6949,86.934128,10.649994,0.8,28
155,City,ForestGlen2,9,39.317232,-76.693093,35,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,16.124516,119.54348,18E,263823.6949,79.3125,11.739998,1.454545455,130
156,City,ForestGlen2,10,39.317234,-76.693477,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,104.307236,110.461212,18E,263823.6949,87.78315,30.703339,1.4,120
157,Private,ForestGlen2,11,39.317233,-76.693875,3,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,14.422205,115.087624,18E,263823.6949,100.623405,5.564995,0,0
158,Private,ForestGlen2,12,39.317218,-76.694276,3,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,11.313708,139.306503,18E,263823.6949,104.94442,12.48983,0,0
159,Private,ForestGlen2,13,39.317228,-76.694665,0,ridge,3,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,173.393234,18E,263823.6949,106.834946,7.552124,0,0
160,Private,ForestGlen2,14,39.316923,-76.69467,35,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,24.331051,163.480682,18E,263823.6949,100.454277,14.130005,0,0
161,Private,ForestGlen2,15,39.316912,-76.694279,0,ridge,3,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,140.701202,18E,263823.6949,97.213768,7.861885,0,170
162,City,ForestGlen2,16,39.316917,-76.693866,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,100.319489,118.952301,18E,263823.6949,91.489151,7.349998,0,120
163,City,ForestGlen2,17,39.316912,-76.693497,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,51.419842,117.541428,18E,263823.6949,82.154785,34.074997,4-Jul,120
164,City,ForestGlen2,18,39.316614,-76.693474,3,hollow,7,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,22.627417,116.463066,18E,263823.6949,73.418968,28.666664,0.625,120
165,City,ForestGlen2,19,39.316611,-76.693875,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,131.240234,120.088943,18E,263823.6949,81.423248,27.14666,7.5,170
166,City,ForestGlen2,20,39.316608,-76.694277,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,59.665737,131.541763,18E,263823.6949,92.016853,32.394997,0,80
167,Private,ForestGlen2,21,39.316592,-76.694666,35,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,18,148.436157,18E,263823.6949,94.748779,10.799995,0,0
168,Private,ForestGlen2,22,39.31629,-76.695818,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,78.102493,242.685623,18E,263823.6949,72.088615,22.110001,0,0
169,Private,ForestGlen2,23,39.316284,-76.695444,35,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,42,208.741928,18E,263823.6949,84.984665,17.389999,0,0
170,Private,ForestGlen2,24,39.316291,-76.695044,17,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,62,167.918427,18E,263823.6949,89.137047,29.809708,0,0
171,Private,ForestGlen2,25,39.316278,-76.694665,17,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,78.892334,154.109406,18E,263823.6949,86.852142,27.400002,0,0
172,City,ForestGlen2,26,39.316279,-76.69428,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,82.097504,121.083229,18E,263823.6949,84.2342,34.510002,0,0
173,City,ForestGlen2,27,39.316285,-76.693869,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,55.172459,101.127922,18E,263823.6949,78.054146,30.5,5,195
174,City,ForestGlen2,28,39.316291,-76.693487,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,51.613953,101.773621,18E,263823.6949,67.054039,9.364998,5.5,160
175,City,ForestGlen2,29,39.315969,-76.69388,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,56.603886,124.897003,18E,263823.6949,74.380936,29.535004,0,110
176,City,ForestGlen2,30,39.315973,-76.694288,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,118.928551,136.171982,18E,263823.6949,76.751633,34.82,0,0
177,City,ForestGlen3,1,39.315965,-76.694668,17,ridge,3,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,87.863533,157.72525,18E,263823.6949,80.572784,10.307503,3,110
178,Private,ForestGlen3,2,39.31596,-76.695057,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,118.338501,179.080872,18E,263823.6949,78.916138,32.650002,5.5,65
179,Private,ForestGlen3,3,39.315968,-76.695451,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,92,205.211792,18E,263823.6949,76.683937,10.715004,4,150
180,Private,ForestGlen3,4,39.315969,-76.695833,0,valley,9,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,220.194641,18E,263823.6949,68.064339,16.798393,0,0
181,Private,ForestGlen3,5,39.315654,-76.696219,65,depression,10,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,12,226.718109,10,87594.87922,61.695282,17.456665,0,0
182,Private,ForestGlen3,6,39.315652,-76.695834,67,depression,10,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,33.526108,213.365021,18E,263823.6949,63.232761,26.053333,1.428571429,120
183,Private,ForestGlen3,7,39.315648,-76.695431,3,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,36.055511,203.086334,18E,263823.6949,66.288948,27.145004,2.125,180
184,City,ForestGlen3,8,39.315639,-76.695055,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,52,189.887634,18E,263823.6949,71.354744,9.685143,5,160
185,City,ForestGlen3,9,39.315653,-76.69468,105,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,28.284271,159.114761,18E,263823.6949,71.374146,32.156662,0.9,155
186,City,ForestGlen3,10,39.315651,-76.694275,17,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,84.403793,226.191895,18E,263823.6949,71.928276,25.243332,2.714285714,165
187,City,ForestGlen3,11,39.317861,-76.692328,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,29.529646,132.418839,12UB,68286.95888,80.523476,16.689995,1.5,70
188,City,ForestGlen3,12,39.317537,-76.692706,0,valley,9,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,120.921638,18E,263823.6949,81.037857,4.619255,0,0
189,City,ForestGlen3,13,39.317544,-76.692303,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,36,186.815048,18UC,108976.8809,77.325752,17.173691,2.5,140
190,City,ForestGlen3,14,39.31755,-76.691931,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,51.884487,270.991028,18UC,108976.8809,80.933655,6.25,0.75,120
191,City,ForestGlen3,15,39.317218,-76.691932,17,hollow,7,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,50.635956,271.371094,18UC,108976.8809,83.00975,24.690002,1.166666667,110
192,City,ForestGlen3,16,39.317226,-76.692329,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,43.863426,259.234344,18UC,108976.8809,76.409424,11.178696,3.666666667,120
193,City,ForestGlen3,17,39.317212,-76.69271,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,19.79899,151.251144,18E,263823.6949,73.623131,15.601982,0.2,170
194,City,ForestGlen3,18,39.316913,-76.693096,33,valley,9,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,28.284271,123.029297,18E,263823.6949,71.867516,26.055,4,155
195,City,ForestGlen3,19,39.316914,-76.692717,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,60.827625,254.238297,18E,263823.6949,72.686195,8.922501,1.25,120
196,City,ForestGlen3,20,39.316912,-76.692316,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,41.231056,269.071869,18UC,108976.8809,77.26458,10.108955,0,120
197,City,ForestGlen3,21,39.316915,-76.69194,35,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,32.062439,270.082153,18UC,108976.8809,83.155327,21.21907,1.6,120
198,Private,ForestGlen3,22,39.316606,-76.691937,33,slope,6,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,13.416408,267.651245,18UC,108976.8809,85.100853,21.284996,0,0
199,City,ForestGlen3,23,39.316601,-76.692323,17,hollow,7,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,57.584721,273.860779,18UC,108976.8809,79.393074,21.896667,0,no
200,City,ForestGlen3,24,39.316602,-76.692711,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,45.343136,257.98761,18E,263823.6949,71.128082,11.642258,0.285714286,170
201,City,ForestGlen3,25,39.316606,-76.693099,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,46.043457,203.551849,18E,263823.6949,68.533859,11.803467,0,100
202,City,ForestGlen3,26,39.31629,-76.693095,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,65.391129,273.628052,18E,263823.6949,67.234993,30.025002,0,140
203,City,ForestGlen3,27,39.316286,-76.692711,17,hollow,7,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,82.024384,271.018127,18E,263823.6949,72.997787,15.949997,0,110
204,City,ForestGlen3,28,39.316283,-76.692316,35,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,36.878178,279.698853,18UC,108976.8809,80.643784,18.309998,1.571428571,130
205,Private,ForestGlen3,29,39.315969,-76.692327,35,spur,5,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,26.832815,263.446411,18UC,108976.8809,82.818031,14.700005,0.8,170
206,City,ForestGlen3,30,39.315967,-76.692712,17,hollow,7,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,109.416634,263.768799,18E,263823.6949,75.895729,20.259659,0,0
207,City,ForestGlen3,31,39.315971,-76.69307,105,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,46.043457,261.264069,18E,263823.6949,69.066681,19.231453,0,0
208,City,ForestGlen3,32,39.315975,-76.693499,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,64.404968,100.894363,18E,263823.6949,64.261848,9.772499,0,0
209,City,ForestGlen3,33,39.315661,-76.693854,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,75.392311,110.364059,18E,263823.6949,69.896423,14.09404,0,0
210,City,ForestGlen3,34,39.315662,-76.693494,3,hollow,7,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,26.832815,198.369446,18E,263823.6949,61.464024,17.095001,0,0
211,City,ForestGlen3,35,39.315653,-76.693092,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,48,232.269974,18E,263823.6949,66.776176,28.125,0,0
212,Private,ForestGlen3,36,39.315652,-76.692706,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,80.224686,235.763641,18E,263823.6949,75.999222,14.559998,0,0
213,Private,ForestGlen3,37,39.31533,-76.692701,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,92,203.700806,18E,263823.6949,66.212502,11.835068,0,0
214,City,ForestGlen3,38,39.315333,-76.693084,17,slope,6,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,67.052216,199.584076,18E,263823.6949,62.495804,35.460003,0,0
215,City,ForestGlen3,39,39.315334,-76.693494,35,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,7.211102,203.61499,18E,263823.6949,59.128918,21.779007,0,0
216,City,ForestGlen3,40,39.31533,-76.693862,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,63.780876,121.464355,18E,263823.6949,59.967552,28.985001,0,0
217,City,ForestGlen3,41,39.315322,-76.694291,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,66,164.170212,18E,263823.6949,65.508255,21.440002,0,120
218,Private,ForestGlen3,42,39.315341,-76.694675,17,valley,9,1477,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,67.675697,176.002518,18E,263823.6949,64.568459,26.260002,0.142857143,80
219,State,VillageSq,1,39.354606,-76.646972,0,hollow,7,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,132.466888,18UC,635058.5554,55.983212,12.452499,3.6,110
220,State,VillageSq,2,39.354572,-76.647395,0,hollow,7,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,189.142883,43U,1243657.941,55.274567,5.41,6.25,130
221,State,VillageSq,3,39.354919,-76.647057,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,4,109.037971,17E,34077.11831,62.521477,22.873329,1.375,130
222,State,VillageSq,4,39.354905,-76.647448,17,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,53.851646,186.918137,17E,34077.11831,64.762856,25.57,1.2,175
223,State,VillageSq,5,39.354854,-76.647869,65,valley,9,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,11.661903,208.211746,43U,1243657.941,57.171444,17.204002,0,0
224,State,VillageSq,6,39.355252,-76.647105,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,22.36068,104.358864,18UC,635058.5554,67.835426,17.870003,4.25,170
225,State,VillageSq,7,39.355224,-76.647518,17,ridge,3,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,98.812958,185.402161,17E,34077.11831,69.653618,21.513329,3.5,110
226,State,VillageSq,8,39.355177,-76.64792,67,hollow,7,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,10,211.586746,17E,34077.11831,63.549522,18.120003,0,220
227,State,VillageSq,9,39.3556,-76.647162,0,spur,5,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,98.378387,18UC,635058.5554,70.805054,5.494247,4,180
228,State,VillageSq,10,39.355557,-76.647599,67,ridge,3,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,21.633308,197.511673,17E,34077.11831,73.85376,24.886963,1.25,135
229,State,VillageSq,11,39.355544,-76.648017,17,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,68.264191,208.314819,17E,34077.11831,72.115753,25.059998,1,210
230,State,VillageSq,12,39.355473,-76.648405,0,spur,5,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,209.108948,43U,1243657.941,60.879257,5.569996,3.2,100
231,State,VillageSq,13,39.355744,-76.648916,0,hollow,7,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,221.804459,43U,1243657.941,57.502689,8.231415,0,100
232,State,VillageSq,14,39.3558,-76.648491,67,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,36.769554,223.197601,17E,34077.11831,70.078156,17.980003,0,0
233,State,VillageSq,15,39.355849,-76.648109,0,ridge,3,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,223.467285,17E,34077.11831,74.164978,22.003334,0.454545455,130
234,Private,VillageSq,16,39.356182,-76.648124,3,ridge,3,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,14,217.695389,18UC,635058.5554,74.692444,25.735001,1.2,170
235,State,VillageSq,17,39.356142,-76.648547,17,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,68.117546,242.788025,17E,34077.11831,70.893341,25.325485,0,190
236,State,VillageSq,18,39.356078,-76.648981,0,slope,6,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,229.2901,43U,1243657.941,63.19698,4.005798,5.5,40
237,State,VillageSq,19,39.356429,-76.649023,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,77.794601,244.043076,17E,34077.11831,66.59729,19.137501,0,55
238,State,VillageSq,20,39.356469,-76.6486,17,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,71.021126,244.483627,17E,34077.11831,72.374451,28.722504,0,226
239,Private,VillageSq,21,39.356518,-76.648179,1,ridge,3,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,10,235.036621,18UC,635058.5554,75.122932,16.314072,1.2,105
240,State,VillageSq,22,39.356748,-76.649096,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,96.540146,244.61998,17E,34077.11831,65.459167,20.660004,0,70
241,State,VillageSq,23,39.356798,-76.648664,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,116.275536,239.968491,17E,34077.11831,72.723015,19.996002,0,238
242,State,VillageSq,24,39.356856,-76.64824,3,ridge,3,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,4,216.152542,18UC,635058.5554,75.564224,0.711998,0.166666667,186
243,State,VillageSq,25,39.357079,-76.64915,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,84.118965,246.660156,17E,34077.11831,67.626823,14.647499,0,0
244,State,VillageSq,26,39.357139,-76.648715,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,90.509666,231.425461,17E,34077.11831,74.545441,10.68,0,135
245,State,VillageSq,27,39.357165,-76.648328,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,4,211.65831,17E,34077.11831,77.24382,7.43,1.5,155
246,State,VillageSq,28,39.357413,-76.649215,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,102.839684,246.801575,17E,34077.11831,68.09594,21.614998,0,0
247,State,VillageSq,29,39.357478,-76.648799,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,104.95713,237.629791,17E,34077.11831,74.881546,24.079994,2.5,90
248,State,VillageSq,30,39.357521,-76.648365,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,30,212.519501,17E,34077.11831,80.275383,17.986671,1.444444444,189
249,State,VillageSq,31,39.357745,-76.649286,67,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,34.525352,237.285858,17E,34077.11831,70.619865,7.152832,0,0
250,Private,VillageSq,32,39.357805,-76.648857,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,147.648224,214.03688,17E,34077.11831,77.356033,21.899994,2.6,155
251,State,VillageSq,33,39.357846,-76.648428,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,46.043457,223.259537,17E,34077.11831,84.748932,28.235001,1.2,200
252,State,VillageSq,34,39.357902,-76.648018,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,25.455845,170.380966,18UC,635058.5554,88.010529,19.909996,3.5,210
253,State,VillageSq,35,39.357936,-76.647593,0,ridge,3,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,145.096756,18UC,635058.5554,87.656967,12.864738,0,0
254,State,VillageSq,36,39.358081,-76.649356,67,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,35.777088,242.114487,17E,34077.11831,69.932068,8.19577,1,155
255,State,VillageSq,37,39.358139,-76.648916,17,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,116.619041,235.004684,17E,34077.11831,82.187798,12.695,9,145
256,State,VillageSq,38,39.358178,-76.648486,67,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,28.071337,224.359619,17E,34077.11831,88.764587,15.388359,3,185
257,State,VillageSq,39,39.358419,-76.649409,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,52.611786,243.432968,28E,31067.81804,72.994751,11.029999,4,130
258,State,VillageSq,40,39.358467,-76.648983,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,106.282639,240.430374,17E,34077.11831,82.348,9.422707,4.666666667,175
259,State,VillageSq,41,39.358521,-76.648547,0,spur,5,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,222.11557,17E,34077.11831,93.387543,4.420242,1.25,162
260,State,VillageSq,42,39.358739,-76.649473,1,slope,6,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,2,253.816376,28E,31067.81804,73.934143,7.133339,0,0
261,State,VillageSq,43,39.358802,-76.64904,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,118,250.61171,28E,31067.81804,84.146301,7.317001,10,165
262,State,VillageSq,44,39.358849,-76.648607,3,spur,5,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,6.324555,245.786316,17E,34077.11831,94.606133,9.930115,3.222222222,210
263,State,VillageSq,45,39.359089,-76.649525,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,60,255.467911,28E,31067.81804,70.166634,18.406662,0,0
264,State,VillageSq,46,39.359128,-76.649118,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,103.247276,253.363464,28E,31067.81804,83.902336,7.202499,0,0
265,State,VillageSq,47,39.359182,-76.6487,0,ridge,3,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,0,242.878052,28E,31067.81804,94.419724,3.058678,0,0
266,Private,VillageSq,48,39.359217,-76.648251,9,summit,2,,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,2.828427,233.039078,18UC,635058.5554,99.62429,2.395004,0,0
267,State,VillageSq,49,39.359413,-76.649596,17,slope,6,502,,Early Paleozoic - Late Precambrian (?),serpentinite,dunite,50.990196,245.64267,43U,1243657.941,71.561607,23.737366,0,0
268,State,VillageSq,50,39.359475,-76.649146,105,slope,6,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,11.661903,246.953049,28E,31067.81804,85.344574,21.029999,0,0
269,State,VillageSq,51,39.35952,-76.64873,3,ridge,3,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,16.124516,248.5522,28E,31067.81804,95.429428,3.833328,0,0
270,State,VillageSq,52,39.359754,-76.649651,3,spur,5,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,38,249.654709,43U,1243657.941,73.035995,8.691238,0,0
271,State,VillageSq,53,39.359812,-76.649234,17,spur,5,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,50.596443,252.497238,28E,31067.81804,84.577095,15.767532,0,0
272,Private,VillageSq,54,39.359851,-76.648804,3,ridge,3,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,22.090721,283.506989,28E,31067.81804,94.294304,21.556664,0,0
273,State,VillageSq,55,39.359888,-76.648402,17,ridge,3,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,53.66563,313.513794,28E,31067.81804,96.884247,25.285004,0,0
274,State,VillageSq,56,39.359945,-76.647974,0,ridge,3,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,346.542114,28E,31067.81804,99.51088,12.196663,0,0
275,State,VillageSq,57,39.360078,-76.649716,3,spur,5,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,10,274.777985,43U,1243657.941,71.65976,3.020004,0,0
276,State,VillageSq,58,39.360131,-76.649267,17,ridge,3,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,82.607506,293.190033,43U,1243657.941,81.589272,15.506668,0,0
277,Private,VillageSq,59,39.360186,-76.648867,65,spur,5,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,11.313708,317.845917,28E,31067.81804,88.016945,8.602501,0,0
278,Private,VillageSq,60,39.360218,-76.648505,0,spur,5,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,341.157501,28E,31067.81804,90.334618,18.25,0,0
279,State,VillageSq,61,39.360447,-76.649329,0,spur,5,,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,0,309.774384,43U,1243657.941,73.478317,9.664848,0,0
280,State,VillageSq,62,39.360492,-76.648913,67,spur,5,502,,Late Precambrian (?) - Early Paleozoic,gabbro,norite,36.878178,320.479492,43U,1243657.941,75.63372,5.550003,0,0
281,City,ToddAve,1,39.325103,-76.532877,3,valley,9,1261,,Cretaceous,gravel,sand,10.198039,67.661835,10,267877.4746,10.7466,11.5825,1.6,140
282,City,ToddAve,2,39.324893,-76.532708,33,valley,9,,,Cretaceous,gravel,sand,17.088007,96.298744,10,267877.4746,10.238723,5.223282,5.666666667,12
283,City,ToddAve,3,39.32467,-76.532529,17,footslope,8,1261,,Cretaceous,gravel,sand,65.145988,258.681702,34UB,239176.9469,10.346728,10.562501,2.5,130
284,City,ToddAve,4,39.32444,-76.532369,17,footslope,8,1261,,Cretaceous,gravel,sand,80.099937,260.311829,34UB,239176.9469,10.994884,19.808001,4.833333333,175
285,City,ToddAve,5,39.324224,-76.532205,17,slope,6,1261,,Cretaceous,gravel,sand,50.635956,268.350647,34UB,239176.9469,11.779688,9.8325,0,165
286,City,ToddAve,6,39.323997,-76.532014,35,slope,6,1261,,Cretaceous,gravel,sand,20,271.50116,34UB,239176.9469,13.715102,12.469999,0,
287,City,ToddAve,7,39.323771,-76.531851,0,slope,6,,,Cretaceous,gravel,sand,0,281.095459,34UB,239176.9469,17.772581,15.172503,0,
288,City,ToddAve,8,39.323543,-76.531673,33,slope,6,,,Cretaceous,gravel,sand,4,294.756958,40B,18918.49598,19.371881,12.386667,0,
289,City,ToddAve,9,39.323321,-76.531508,33,slope,6,,,Cretaceous,gravel,sand,12.806249,314.256195,40B,18918.49598,21.96208,10.92,0,
290,City,ToddAve,10,39.323094,-76.531336,0,spur,5,,,Cretaceous,gravel,sand,0,22.991072,40B,18918.49598,23.994629,8.434999,0,
291,Private,ToddAve,11,39.322848,-76.531148,33,spur,5,,,Cretaceous,gravel,sand,10.770329,22.436417,40E,177165.7829,24.651827,10.43,0,
292,Private,ToddAve,12,39.322623,-76.530988,17,spur,5,1261,,Cretaceous,gravel,sand,54.625999,306.342957,40E,177165.7829,26.905222,10.014359,0,
293,Private,ToddAve,13,39.322501,-76.531255,17,spur,5,1261,,Cretaceous,gravel,sand,53.366657,240.109818,40E,177165.7829,25.443562,11.199999,0,
294,Private,ToddAve,14,39.322727,-76.531431,0,spur,5,,,Cretaceous,gravel,sand,0,249.864899,40B,18918.49598,24.9154,2.795,0,
295,City,ToddAve,15,39.322958,-76.531606,33,spur,5,,,Cretaceous,gravel,sand,6.324555,270.476074,40B,18918.49598,23.884762,4.278658,0,
296,City,ToddAve,16,39.323184,-76.531774,35,spur,5,1261,,Cretaceous,gravel,sand,22.36068,271.382965,40B,18918.49598,20.580828,8.505001,0,
297,City,ToddAve,17,39.32342,-76.531943,35,slope,6,1261,,Cretaceous,gravel,sand,30.594116,273.165375,40B,18918.49598,18.415888,15.484999,0,
298,City,ToddAve,18,39.323647,-76.532132,17,slope,6,1261,,Cretaceous,gravel,sand,50,286.784851,40B,18918.49598,14.504958,17.9716,0,
